FilePath,FileName,DateCreate,DateModify
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年04月15日_d3,T-MTF_2022.04.15_d3.csv,1217,0003290100024825,0003290100025310,NG
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年04月15日_d3,T-MTF_2022.04.15_d3.csv,1218,0003290100024825,0003290100025310,NG
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年04月15日_d3,T-MTF_2022.04.15_d3.csv,1219,0003290100024825,0003290100025310,NG
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年04月15日_d3,T-MTF_2022.04.15_d3.csv,1220,0003290100024825,0003290100025310,NG
