FilePath,FileName,DateCreate,DateModify,Status
AA046S,\\192.168.2.211\d3\23年04月04日_d3,T-MTF_2023.04.04_d3.csv,2023.04.04,04/04/2023,OK
AA046S,\\192.168.2.211\d3\23年04月26日_d3,T-MTF_2023.04.26_d3.csv,2023.04.26,26/04/2023,OK
