FilePath,FileName,NumberLine,Header,End,Status
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月03日_d3,T-MTF_2022.01.03_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月04日_d3,T-MTF_2022.01.04_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月05日_d3,T-MTF_2022.01.05_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月06日_d3,T-MTF_2022.01.06_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月07日_d3,T-MTF_2022.01.07_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月08日_d3,T-MTF_2022.01.08_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月10日_d3,T-MTF_2022.01.10_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月11日_d3,T-MTF_2022.01.11_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月12日_d3,T-MTF_2022.01.12_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月13日_d3,T-MTF_2022.01.13_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月14日_d3,T-MTF_2022.01.14_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月15日_d3,T-MTF_2022.01.15_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月16日_d3,T-MTF_2022.01.16_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月17日_d3,T-MTF_2022.01.17_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月18日_d3,T-MTF_2022.01.18_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月19日_d3,T-MTF_2022.01.19_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月20日_d3,T-MTF_2022.01.20_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月21日_d3,T-MTF_2022.01.21_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月22日_d3,T-MTF_2022.01.22_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月24日_d3,T-MTF_2022.01.24_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月25日_d3,T-MTF_2022.01.25_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月26日_d3,T-MTF_2022.01.26_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年01月27日_d3,T-MTF_2022.01.27_d3.csv,,,,OK
