FilePath,FileName,NumberLine,Header,End,Status
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月01日_d3,T-MTF_2022.11.01_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月04日_d3,T-MTF_2022.11.04_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月05日_d3,T-MTF_2022.11.05_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月06日_d3,T-MTF_2022.11.06_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月07日_d3,T-MTF_2022.11.07_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月08日_d3,T-MTF_2022.11.08_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月09日_d3,T-MTF_2022.11.09_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月10日_d3,T-MTF_2022.11.10_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月11日_d3,T-MTF_2022.11.11_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月12日_d3,T-MTF_2022.11.12_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月13日_d3,T-MTF_2022.11.13_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月14日_d3,T-MTF_2022.11.14_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月15日_d3,T-MTF_2022.11.15_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月16日_d3,T-MTF_2022.11.16_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月17日_d3,T-MTF_2022.11.17_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月18日_d3,T-MTF_2022.11.18_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月19日_d3,T-MTF_2022.11.19_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月20日_d3,T-MTF_2022.11.20_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月21日_d3,T-MTF_2022.11.21_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月22日_d3,T-MTF_2022.11.22_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月23日_d3,T-MTF_2022.11.23_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月24日_d3,T-MTF_2022.11.24_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月25日_d3,T-MTF_2022.11.25_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月26日_d3,T-MTF_2022.11.26_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月27日_d3,T-MTF_2022.11.27_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月28日_d3,T-MTF_2022.11.28_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月29日_d3,T-MTF_2022.11.29_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年11月30日_d3,T-MTF_2022.11.30_d3.csv,,,,OK
