FilePath,FileName,NumberLine,Header,End,Status
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年03月28日_d3,T-MTF_2023.03.28_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年03月29日_d3,T-MTF_2023.03.29_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年03月30日_d3,T-MTF_2023.03.30_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年03月31日_d3,T-MTF_2023.03.31_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月01日_d3,T-MTF_2023.02.01_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月02日_d3,T-MTF_2023.02.02_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月03日_d3,T-MTF_2023.02.03_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月04日_d3,T-MTF_2023.02.04_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月06日_d3,T-MTF_2023.02.06_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月07日_d3,T-MTF_2023.02.07_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月08日_d3,T-MTF_2023.02.08_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月09日_d3,T-MTF_2023.02.09_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月10日_d3,T-MTF_2023.02.10_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月11日_d3,T-MTF_2023.02.11_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月13日_d3,T-MTF_2023.02.13_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月14日_d3,T-MTF_2023.02.14_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月15日_d3,T-MTF_2023.02.15_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月16日_d3,T-MTF_2023.02.16_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月17日_d3,T-MTF_2023.02.17_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月18日_d3,T-MTF_2023.02.18_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月20日_d3,T-MTF_2023.02.20_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月21日_d3,T-MTF_2023.02.21_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月22日_d3,T-MTF_2023.02.22_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月23日_d3,T-MTF_2023.02.23_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月24日_d3,T-MTF_2023.02.24_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月27日_d3,T-MTF_2023.02.27_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年02月28日_d3,T-MTF_2023.02.28_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月03日_d3,T-MTF_2023.01.03_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月04日_d3,T-MTF_2023.01.04_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月05日_d3,T-MTF_2023.01.05_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月06日_d3,T-MTF_2023.01.06_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月07日_d3,T-MTF_2023.01.07_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月08日_d3,T-MTF_2023.01.08_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月09日_d3,T-MTF_2023.01.09_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月10日_d3,T-MTF_2023.01.10_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月11日_d3,T-MTF_2023.01.11_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月12日_d3,T-MTF_2023.01.12_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月13日_d3,T-MTF_2023.01.13_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月14日_d3,T-MTF_2023.01.14_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月16日_d3,T-MTF_2023.01.16_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月17日_d3,T-MTF_2023.01.17_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月18日_d3,T-MTF_2023.01.18_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月19日_d3,T-MTF_2023.01.19_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月28日_d3,T-MTF_2023.01.28_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月29日_d3,T-MTF_2023.01.29_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月30日_d3,T-MTF_2023.01.30_d3.csv,,,,OK
AA062S,C:\Users\TA\OneDrive\Desktop\datatest\23年01月31日_d3,T-MTF_2023.01.31_d3.csv,,,,OK
