 FilePath,FileName,DateModify,Status
AB028E,\\192.168.2.213\Confige\Flare\Pos0_18mm\flareViewerConfig.csv,flareViewerConfig.csv,09:47 08/12/2016,OK
AB028E,\\192.168.2.213\Confige\Flare\Pos1_35mm\flareViewerConfig.csv,flareViewerConfig.csv,09:47 08/12/2016,OK
AB028E,\\192.168.2.213\Confige\Flare\Pos2_100mm\flareViewerConfig.csv,flareViewerConfig.csv,09:47 08/12/2016,OK
AB028E,\\192.168.2.213\Confige\Flare\Pos3_400mm\flareViewerConfig.csv,flareViewerConfig.csv,09:47 08/12/2016,OK
AB028E,\\192.168.2.213\Confige\General\Pos0\measIrisName.csv,measIrisName.csv,12:02 28/11/2016,OK
AB028E,\\192.168.2.213\Confige\General\Pos1\measIrisName.csv,measIrisName.csv,12:02 28/11/2016,OK
AB028E,\\192.168.2.213\Confige\General\Pos2\measIrisName.csv,measIrisName.csv,12:02 28/11/2016,OK
AB028E,\\192.168.2.213\Confige\General\Pos3\measIrisName.csv,measIrisName.csv,12:02 28/11/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos0_18mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos0_18mm\pixelPitchConfig.csv,pixelPitchConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos1_35mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos1_35mm\pixelPitchConfig.csv,pixelPitchConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos2_100mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos2_100mm\pixelPitchConfig.csv,pixelPitchConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos3_400mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,09:17 09/12/2016,OK
AB028E,\\192.168.2.213\Confige\Measure\Pos3_400mm\pixelPitchConfig.csv,pixelPitchConfig.csv,21:58 11/08/2022,OK
AB028E,\\192.168.2.213\Confige\ProcessControl\WritePos0\AFROM.csv,AFROM.csv,08:04 26/02/2016,OK
AB028E,\\192.168.2.213\Confige\ProcessControl\WritePos1\AFROM.csv,AFROM.csv,08:04 26/02/2016,OK
AB028E,\\192.168.2.213\Confige\ProcessControl\WritePos2\AFROM.csv,AFROM.csv,08:04 26/02/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\gainAuto.csv,gainAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\gammaAuto.csv,gammaAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\auto\shutterAuto.csv,shutterAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\gainOnOff.csv,gainOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\gammaOnOff.csv,gammaOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos0_18mm\onOff\shutterOnOff.csv,shutterOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\gainAuto.csv,gainAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\gammaAuto.csv,gammaAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\auto\shutterAuto.csv,shutterAuto.csv,13:20 16/11/2016,OK
