FilePath,FileName,NumberLine,Header,End,Status
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月02日_d3,T-MTF_2021.11.02_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月03日_d3,T-MTF_2021.11.03_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月04日_d3,T-MTF_2021.11.04_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月05日_d3,T-MTF_2021.11.05_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月06日_d3,T-MTF_2021.11.06_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月07日_d3,T-MTF_2021.11.07_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月08日_d3,T-MTF_2021.11.08_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月09日_d3,T-MTF_2021.11.09_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月10日_d3,T-MTF_2021.11.10_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月11日_d3,T-MTF_2021.11.11_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月12日_d3,T-MTF_2021.11.12_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月13日_d3,T-MTF_2021.11.13_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月15日_d3,T-MTF_2021.11.15_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月16日_d3,T-MTF_2021.11.16_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月17日_d3,T-MTF_2021.11.17_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月18日_d3,T-MTF_2021.11.18_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月19日_d3,T-MTF_2021.11.19_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月22日_d3,T-MTF_2021.11.22_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月23日_d3,T-MTF_2021.11.23_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月24日_d3,T-MTF_2021.11.24_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月25日_d3,T-MTF_2021.11.25_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月26日_d3,T-MTF_2021.11.26_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月27日_d3,T-MTF_2021.11.27_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月28日_d3,T-MTF_2021.11.28_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月29日_d3,T-MTF_2021.11.29_d3.csv,,,,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\21年11月30日_d3,T-MTF_2021.11.30_d3.csv,,,,OK
