FilePath,FileName,DateCreate,DateModify,Status
AF044,\\192.168.2.23\d3\23年02月08日_d3,T-MTF_2023.02.08_d3.csv,2023.02.08,08/02/2023,OK
AF044,\\192.168.2.23\d3\23年02月10日_d3,T-MTF_2023.02.10_d3.csv,2023.02.10,10/02/2023,OK
