 FilePath,FileName,DateModify,Status
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:02 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:18 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:18 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,12:01 11/01/2018,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,12:01 11/01/2018,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:18 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:18 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:18 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSet\WIDE\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:18 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\TELE\Judgement\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\Alignment\WIDE\Judgement\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025N,\\192.168.2.26\Confign\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
