FilePath,FileName,DateCreate,DateModify,Status
AAF051S,\\192.168.2.94\d351\23年04月01日_d3,T-MTF_2023.04.01_d3.csv,2023.04.01,01/04/2023,OK
AAF051S,\\192.168.2.94\d351\23年04月03日_d3,T-MTF_2023.04.03_d3.csv,2023.04.03,03/04/2023,OK
AAF051S,\\192.168.2.94\d351\23年04月06日_d3,T-MTF_2023.04.06_d3.csv,2023.04.06,06/04/2023,OK
AAF051S,\\192.168.2.94\d351\23年04月17日_d3,T-MTF_2023.04.17_d3.csv,2023.04.17,17/04/2023,OK
AAF051S,\\192.168.2.94\d351\23年04月21日_d3,T-MTF_2023.04.21_d3.csv,2023.04.21,21/04/2023,OK
