 FilePath,FileName,DateModify,Status
AA025E,\\192.168.2.26\Confige\Measure\TELE\measConfig.csv,measConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Measure\TELE\pixelPitchConfig.csv,pixelPitchConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Measure\WIDE\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Measure\WIDE\measConfig.csv,measConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Measure\WIDE\pixelPitchConfig.csv,pixelPitchConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\gainAbsVal.csv,gainAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\gammaAbsVal.csv,gammaAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\abs\shutterAbsVal.csv,shutterAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\autoExposureAuto.csv,autoExposureAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\brightnessAuto.csv,brightnessAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\frameRateAuto.csv,frameRateAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\gainAuto.csv,gainAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\gammaAuto.csv,gammaAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\sharpnessAuto.csv,sharpnessAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\auto\shutterAuto.csv,shutterAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\brightnessOnOff.csv,brightnessOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\frameRateOnOff.csv,frameRateOnOff.csv,08:55 29/11/2016,OK
