FilePath,FileName,DateCreate,DateModify,Status
AB028N,\\192.168.2.213\d3n\23年05月03日_d3,T-MTF_2023.05.03_d3.csv,2023.05.03,04/05/2023,OK
AB028N,\\192.168.2.213\d3n\23年05月04日_d3,T-MTF_2023.05.04_d3.csv,2023.05.04,05/05/2023,OK
AB028N,\\192.168.2.213\d3n\23年05月05日_d3,T-MTF_2023.05.05_d3.csv,2023.05.05,06/05/2023,OK
AB028N,\\192.168.2.213\d3n\23年05月06日_d3,T-MTF_2023.05.06_d3.csv,2023.05.06,06/05/2023,OK
