FilePath,FileName,DateCreate,DateModify,Status
AB028N,\\192.168.2.213\d3n\23年04月25日_d3,T-MTF_2023.04.25_d3.csv,2023.04.25,25/04/2023,OK
AB028N,\\192.168.2.213\d3n\23年04月27日_d3,T-MTF_2023.04.27_d3.csv,2023.04.27,27/04/2023,OK
AB028N,\\192.168.2.213\d3n\23年04月29日_d3,T-MTF_2023.04.29_d3.csv,2023.04.29,29/04/2023,OK
